id,name,organism,known_action,position,parent_key
BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,Human,unknown,NA,DB00095
BE0000710,High affinity immunoglobulin gamma Fc receptor I,Human,unknown,NA,DB00095
BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,Human,unknown,NA,DB00095
BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,Human,unknown,NA,DB00095
BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,Human,unknown,NA,DB00095
BE0000134,Lutropin-choriogonadotropic hormone receptor,Human,yes,1,DB00097
BE0000387,Follicle-stimulating hormone receptor,Human,yes,2,DB00097
BE0000598,T-cell surface glycoprotein CD1a,Human,unknown,NA,DB00098
BE0003573,Major histocompatibility complex class I-related gene protein,Human,yes,1,DB00098
BE0000516,Integrin alpha-L,Human,yes,2,DB00098
BE0000846,T-lymphocyte activation antigen CD86,Human,yes,3,DB00098
BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,Human,yes,4,DB00098
BE0003488,T-cell surface glycoprotein CD4,Human,yes,5,DB00098
BE0003575,Integrin beta-1,Human,yes,6,DB00098
BE0003576,Integrin alpha-V,Human,yes,7,DB00098
BE0001155,Integrin beta-3,Human,yes,8,DB00098
BE0000793,Granulocyte colony-stimulating factor receptor,Human,yes,NA,DB00099
BE0000394,Neutrophil elastase,Human,unknown,NA,DB00099
BE0000216,Coagulation factor X,Human,yes,1,DB00100
BE0001021,Coagulation factor XI,Human,yes,2,DB00100
BE0000333,Coagulation factor VII,Human,yes,3,DB00100
BE0000016,Coagulation factor VIII,Human,yes,4,DB00100
BE0000048,Prothrombin,Human,unknown,5,DB00100
BE0002110,Prolow-density lipoprotein receptor-related protein 1,Human,unknown,6,DB00100
BE0000403,Vitamin K-dependent gamma-carboxylase,Human,unknown,7,DB00100
BE0000205,Platelet-derived growth factor receptor beta,Human,yes,1,DB00102
BE0000852,Platelet-derived growth factor receptor alpha,Human,unknown,2,DB00102
BE0000910,Alpha-2-macroglobulin,Human,unknown,3,DB00102
BE0004830,Globotriaosylceramide,Human,yes,1,DB00103
BE0000452,Somatostatin receptor type 1,Human,yes,NA,DB00104
BE0002147,Somatostatin receptor type 5,Human,yes,NA,DB00104
BE0003528,Somatostatin receptor type 2,Human,yes,1,DB00104
BE0000385,Interferon alpha/beta receptor 2,Human,yes,NA,DB00105
BE0000661,Interferon alpha/beta receptor 1,Human,yes,NA,DB00105
BE0000203,Gonadotropin-releasing hormone receptor,Human,yes,NA,DB00106
BE0000844,Oxytocin receptor,Human,yes,1,DB00107
BE0000751,Oxytocin-neurophysin 1,Human,unknown,2,DB00107
BE0000590,Integrin alpha-4,Human,yes,NA,DB00108
BE0000901,Low affinity immunoglobulin gamma Fc region receptor III-B,Human,unknown,NA,DB00108
BE0002093,Complement C1r subcomponent,Human,unknown,NA,DB00108
BE0002094,Complement C1q subcomponent subunit A,Human,unknown,NA,DB00108
BE0002095,Complement C1q subcomponent subunit B,Human,unknown,NA,DB00108
BE0002096,Complement C1q subcomponent subunit C,Human,unknown,NA,DB00108
BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,Human,unknown,NA,DB00108
BE0000710,High affinity immunoglobulin gamma Fc receptor I,Human,unknown,NA,DB00108
BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,Human,unknown,NA,DB00108
BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,Human,unknown,NA,DB00108
BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,Human,unknown,NA,DB00108
BE0001085,Intercellular adhesion molecule 1,Human,unknown,NA,DB00108
BE0000398,Envelope glycoprotein,Human immunodeficiency virus 1,yes,NA,DB00109
BE0000686,Fusion glycoprotein F0,Human respiratory syncytial virus B (strain 18537),yes,NA,DB00110
BE0000901,Low affinity immunoglobulin gamma Fc region receptor III-B,Human,unknown,NA,DB00110
BE0002093,Complement C1r subcomponent,Human,unknown,NA,DB00110
BE0002094,Complement C1q subcomponent subunit A,Human,unknown,NA,DB00110
BE0002095,Complement C1q subcomponent subunit B,Human,unknown,NA,DB00110
BE0002096,Complement C1q subcomponent subunit C,Human,unknown,NA,DB00110
BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,Human,unknown,NA,DB00110
BE0000710,High affinity immunoglobulin gamma Fc receptor I,Human,unknown,NA,DB00110
BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,Human,unknown,NA,DB00110
BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,Human,unknown,NA,DB00110
BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,Human,unknown,NA,DB00110
BE0000658,Interleukin-2 receptor subunit alpha,Human,yes,1,DB00111
BE0000651,Interleukin-2 receptor subunit beta,Human,yes,2,DB00111
BE0000901,Low affinity immunoglobulin gamma Fc region receptor III-B,Human,unknown,3,DB00111
BE0002093,Complement C1r subcomponent,Human,unknown,4,DB00111
BE0002094,Complement C1q subcomponent subunit A,Human,unknown,5,DB00111
BE0002095,Complement C1q subcomponent subunit B,Human,unknown,6,DB00111
BE0002096,Complement C1q subcomponent subunit C,Human,unknown,7,DB00111
BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,Human,unknown,8,DB00111
BE0000710,High affinity immunoglobulin gamma Fc receptor I,Human,unknown,9,DB00111
BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,Human,unknown,10,DB00111
BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,Human,unknown,11,DB00111
BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,Human,unknown,12,DB00111
BE0000163,Vascular endothelial growth factor A,Human,yes,1,DB00112
BE0000901,Low affinity immunoglobulin gamma Fc region receptor III-B,Human,unknown,2,DB00112
BE0002093,Complement C1r subcomponent,Human,unknown,3,DB00112
BE0002094,Complement C1q subcomponent subunit A,Human,unknown,4,DB00112
BE0002095,Complement C1q subcomponent subunit B,Human,unknown,5,DB00112
BE0002096,Complement C1q subcomponent subunit C,Human,unknown,6,DB00112
BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,Human,unknown,7,DB00112
BE0000710,High affinity immunoglobulin gamma Fc receptor I,Human,unknown,8,DB00112
BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,Human,unknown,9,DB00112
BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,Human,unknown,10,DB00112
BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,Human,unknown,11,DB00112
BE0000107,Carcinoembryonic antigen-related cell adhesion molecule 1,Human,unknown,NA,DB00113
BE0000102,"Alanine--glyoxylate aminotransferase 2, mitochondrial",Human,unknown,1,DB00114
BE0000378,Glutamate decarboxylase 1,Human,unknown,2,DB00114
BE0000323,Cystathionine beta-synthase,Human,unknown,3,DB00114
BE0000392,Kynureninase,Human,unknown,4,DB00114
BE0000331,"Serine hydroxymethyltransferase, cytosolic",Human,unknown,5,DB00114
BE0000151,"Cysteine desulfurase, mitochondrial",Human,unknown,6,DB00114
BE0000529,"Aspartate aminotransferase, cytoplasmic",Human,unknown,7,DB00114
BE0000424,"Ornithine aminotransferase, mitochondrial",Human,unknown,8,DB00114
BE0000404,Ornithine decarboxylase,Human,unknown,9,DB00114
BE0000727,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",Human,unknown,10,DB00114
BE0000253,"4-aminobutyrate aminotransferase, mitochondrial",Human,unknown,11,DB00114
BE0000181,Pyridoxine-5'-phosphate oxidase,Human,unknown,12,DB00114
BE0000778,Sphingosine-1-phosphate lyase 1,Human,unknown,13,DB00114
BE0000692,Tyrosine aminotransferase,Human,unknown,14,DB00114
BE0000273,Kynurenine--oxoglutarate transaminase 1,Human,unknown,15,DB00114
BE0000482,Threonine synthase-like 1,Human,unknown,16,DB00114
BE0000007,"Glycogen phosphorylase, liver form",Human,unknown,17,DB00114
BE0000660,Serine palmitoyltransferase 2,Human,unknown,18,DB00114
BE0000079,Cysteine sulfinic acid decarboxylase,Human,unknown,19,DB00114
BE0000002,Histidine decarboxylase,Human,unknown,20,DB00114
BE0000448,Arginine decarboxylase,Human,unknown,21,DB00114
BE0000164,L-serine dehydratase/L-threonine deaminase,Human,unknown,22,DB00114
BE0000518,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",Human,unknown,23,DB00114
BE0000618,"Glycine dehydrogenase [decarboxylating], mitochondrial",Human,unknown,24,DB00114
BE0000667,Alanine aminotransferase 1,Human,unknown,25,DB00114
BE0000603,Phosphoserine aminotransferase,Human,unknown,26,DB00114
BE0000409,"5-aminolevulinate synthase, nonspecific, mitochondrial",Human,unknown,27,DB00114
BE0000316,Serine--pyruvate aminotransferase,Human,unknown,28,DB00114
BE0000278,Pyridoxal phosphate phosphatase,Human,unknown,29,DB00114
BE0000441,Serine palmitoyltransferase 1,Human,unknown,30,DB00114
BE0000791,Cystathionine gamma-lyase,Human,unknown,31,DB00114
BE0000517,"Branched-chain-amino-acid aminotransferase, cytosolic",Human,unknown,32,DB00114
BE0000721,"Branched-chain-amino-acid aminotransferase, mitochondrial",Human,unknown,33,DB00114
BE0002149,Proline synthase co-transcribed bacterial homolog protein,Human,unknown,34,DB00114
BE0000822,Formimidoyltransferase-cyclodeaminase,Human,unknown,35,DB00114
BE0000383,"Aspartate aminotransferase, mitochondrial",Human,unknown,36,DB00114
BE0002150,"Glycogen phosphorylase, brain form",Human,unknown,37,DB00114
BE0000916,"Glycogen phosphorylase, muscle form",Human,unknown,38,DB00114
BE0002151,Aromatic-L-amino-acid decarboxylase,Human,unknown,39,DB00114
BE0002152,Aspartate aminotransferase,Human,unknown,41,DB00114
BE0002153,GAD1 protein,Human,unknown,42,DB00114
BE0002154,Serine hydroxymethyltransferase,Human,unknown,43,DB00114
BE0002155,Selenocysteine lyase variant,Human,unknown,44,DB00114
BE0002156,Phosphorylase,Human,unknown,45,DB00114
BE0002157,Ornithine aminotransferase variant,Human,unknown,46,DB00114
BE0002158,5-aminolevulinate synthase,Human,unknown,47,DB00114
BE0002159,"Glutamate decarboxylase 2 (Pancreatic islets and brain, 65kDa)",Human,unknown,48,DB00114
BE0002160,DDC protein,Human,unknown,49,DB00114
BE0002161,Pyridoxal-dependent decarboxylase domain-containing protein 1,Human,unknown,50,DB00114
BE0002162,Kynurenine--oxoglutarate transaminase 3,Human,unknown,51,DB00114
BE0002163,Glutamate decarboxylase-like protein 1,Human,unknown,52,DB00114
BE0004605,Selenocysteine lyase,Human,unknown,53,DB00114
BE0004612,Immunoglobulin superfamily member 10,Human,unknown,54,DB00114
BE0002164,5-phosphohydroxy-L-lysine phospho-lyase,Human,unknown,55,DB00114
BE0002165,"Glutamate decarboxylase 1 (Brain, 67kDa)",Human,unknown,56,DB00114
BE0000292,"Serine hydroxymethyltransferase, mitochondrial",Human,unknown,57,DB00114
BE0000898,"5-aminolevulinate synthase, erythroid-specific, mitochondrial",Human,unknown,58,DB00114
BE0002166,Alanine aminotransferase 2,Human,unknown,59,DB00114
BE0002167,Molybdenum cofactor sulfurase,Human,unknown,60,DB00114
BE0002168,Serine dehydratase-like,Human,unknown,61,DB00114
BE0002169,P-selectin cytoplasmic tail-associated protein (PCAP),Human,unknown,62,DB00114
BE0002170,Hepatic peroxysomal alanine:glyoxylate aminotransferase,Human,unknown,63,DB00114
BE0000388,Serine racemase,Human,unknown,64,DB00114
BE0002171,O-phosphoseryl-tRNA(Sec) selenium transferase,Human,unknown,65,DB00114
BE0002172,Serine palmitoyltransferase 3,Human,unknown,66,DB00114
BE0002173,Glutamic acid decarboxylase,Human,unknown,67,DB00114
BE0002174,Alanine-glyoxylate aminotransferase homolog,Human,unknown,68,DB00114
BE0000734,Methionine synthase,Human,yes,1,DB00115
BE0000777,"Methylmalonyl-CoA mutase, mitochondrial",Human,yes,2,DB00115
BE0000763,Methionine synthase reductase,Human,unknown,3,DB00115
BE0000320,"Methylmalonic aciduria type A protein, mitochondrial",Human,unknown,4,DB00115
BE0002175,Methylmalonic aciduria and homocystinuria type C protein,Human,unknown,5,DB00115
BE0002176,Methylenetetrahydrofolate reductase,Human,unknown,8,DB00115
BE0000617,"C-1-tetrahydrofolate synthase, cytoplasmic",Human,unknown,NA,DB00116
BE0000268,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",Human,unknown,NA,DB00116
BE0000010,"Aminomethyltransferase, mitochondrial",Human,unknown,NA,DB00116
BE0000933,Cytosolic 10-formyltetrahydrofolate dehydrogenase,Human,unknown,NA,DB00116
BE0000734,Methionine synthase,Human,unknown,NA,DB00116
BE0000822,Formimidoyltransferase-cyclodeaminase,Human,unknown,NA,DB00116
BE0001240,Bifunctional purine biosynthesis protein PURH,Human,unknown,NA,DB00116
BE0000331,"Serine hydroxymethyltransferase, cytosolic",Human,unknown,NA,DB00116
BE0000292,"Serine hydroxymethyltransferase, mitochondrial",Human,unknown,NA,DB00116
BE0002176,Methylenetetrahydrofolate reductase,Human,unknown,NA,DB00116
BE0002154,Serine hydroxymethyltransferase,Human,unknown,NA,DB00116
BE0002177,"Methionyl-tRNA formyltransferase, mitochondrial",Human,unknown,NA,DB00116
BE0000002,Histidine decarboxylase,Human,unknown,NA,DB00117
BE0000740,"Histidine--tRNA ligase, cytoplasmic",Human,unknown,NA,DB00117
BE0000285,Sodium-coupled neutral amino acid transporter 3,Human,unknown,NA,DB00117
BE0000086,Histidine ammonia-lyase,Human,unknown,NA,DB00117
BE0000372,Glycine N-methyltransferase,Human,unknown,NA,DB00118
BE0000101,S-adenosylmethionine decarboxylase proenzyme,Human,unknown,NA,DB00118
BE0000304,S-adenosylmethionine synthase isoform type-2,Human,unknown,NA,DB00118
BE0000323,Cystathionine beta-synthase,Human,unknown,NA,DB00118
BE0000407,S-adenosylmethionine synthase isoform type-1,Human,unknown,NA,DB00118
BE0002089,Catechol O-methyltransferase,Human,unknown,1,DB00118
BE0008997,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,Human,unknown,3,DB00118
BE0005015,Arsenite methyltransferase,Human,unknown,4,DB00118
BE0000449,Monocarboxylate transporter 4,Human,unknown,NA,DB00119
BE0000178,Monocarboxylate transporter 8,Human,unknown,NA,DB00119
BE0000102,"Alanine--glyoxylate aminotransferase 2, mitochondrial",Human,unknown,NA,DB00119
BE0000386,Monocarboxylate transporter 6,Human,unknown,NA,DB00119
BE0000046,Pyruvate kinase PKLR,Human,unknown,NA,DB00119
BE0000174,Monocarboxylate transporter 7,Human,unknown,NA,DB00119
BE0000440,Monocarboxylate transporter 2,Human,unknown,NA,DB00119
BE0000098,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",Human,unknown,NA,DB00119
BE0000088,Pyruvate kinase PKM,Human,unknown,NA,DB00119
BE0000253,"4-aminobutyrate aminotransferase, mitochondrial",Human,unknown,NA,DB00119
BE0000195,Monocarboxylate transporter 5,Human,unknown,NA,DB00119
BE0000361,Monocarboxylate transporter 3,Human,unknown,NA,DB00119
BE0000669,Monocarboxylate transporter 1,Human,unknown,NA,DB00119
BE0000698,"Pyruvate carboxylase, mitochondrial",Human,unknown,NA,DB00119
BE0000692,Tyrosine aminotransferase,Human,unknown,NA,DB00120
BE0000789,Large neutral amino acids transporter small subunit 2,Human,unknown,NA,DB00120
BE0000038,Phenylalanine--tRNA ligase alpha subunit,Human,unknown,NA,DB00120
BE0000753,Phenylalanine-4-hydroxylase,Human,unknown,NA,DB00120
BE0000028,"Phenylalanine--tRNA ligase, mitochondrial",Human,unknown,NA,DB00120
BE0000561,Phenylalanine--tRNA ligase beta subunit,Human,unknown,NA,DB00120
BE0000614,Tyrosine 3-monooxygenase,Human,unknown,NA,DB00120
BE0000544,"Propionyl-CoA carboxylase beta chain, mitochondrial",Human,unknown,NA,DB00121
BE0000159,Biotin--protein ligase,Human,unknown,NA,DB00121
BE0000094,Sodium-dependent multivitamin transporter,Human,unknown,NA,DB00121
BE0000072,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",Human,unknown,NA,DB00121
BE0000702,Acetyl-CoA carboxylase 2,Human,unknown,NA,DB00121
BE0000445,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",Human,unknown,NA,DB00121
BE0000698,"Pyruvate carboxylase, mitochondrial",Human,unknown,NA,DB00121
BE0000492,"Propionyl-CoA carboxylase alpha chain, mitochondrial",Human,unknown,NA,DB00121
BE0000626,Acetyl-CoA carboxylase 1,Human,unknown,NA,DB00121
BE0000494,Choline-phosphate cytidylyltransferase B,Human,unknown,NA,DB00122
BE0000426,Acetylcholinesterase,Human,unknown,NA,DB00122
BE0000615,Choline-phosphate cytidylyltransferase A,Human,unknown,NA,DB00122
BE0002179,Phospholipase D2,Human,unknown,NA,DB00122
BE0002180,Cholinesterase,Human,unknown,NA,DB00122
BE0002181,Phospholipase D1,Human,unknown,NA,DB00122
BE0002186,Phosphoethanolamine/phosphocholine phosphatase,Human,unknown,NA,DB00122
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Human,unknown,16,DB00122
BE0000212,High affinity cationic amino acid transporter 1,Human,unknown,NA,DB00123
BE0000052,Cationic amino acid transporter 4,Human,unknown,NA,DB00123
BE0000136,Cationic amino acid transporter 3,Human,unknown,NA,DB00123
BE0000562,Low affinity cationic amino acid transporter 2,Human,unknown,NA,DB00123
BE0000198,Lysine--tRNA ligase,Human,unknown,NA,DB00123
BE0000263,"Nitric oxide synthase, endothelial",Human,unknown,NA,DB00125
BE0000136,Cationic amino acid transporter 3,Human,unknown,NA,DB00125
BE0000448,Arginine decarboxylase,Human,unknown,NA,DB00125
BE0000520,Argininosuccinate lyase,Human,unknown,NA,DB00125
BE0000005,"Nitric oxide synthase, inducible",Human,unknown,NA,DB00125
BE0000212,High affinity cationic amino acid transporter 1,Human,unknown,NA,DB00125
BE0000758,"Arginase-2, mitochondrial",Human,unknown,NA,DB00125
BE0000052,Cationic amino acid transporter 4,Human,unknown,NA,DB00125
BE0000671,Argininosuccinate synthase,Human,unknown,NA,DB00125
BE0004338,Lactase-phlorizin hydrolase,Human,unknown,NA,DB00126
BE0001361,Hyaluronate lyase,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),unknown,NA,DB00126
BE0004796,DNA,Human,unknown,NA,DB00126
BE0001225,Xylose isomerase,Streptomyces rubiginosus,unknown,NA,DB00126
BE0002192,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",Human,unknown,NA,DB00126
BE0002117,"Phytanoyl-CoA dioxygenase, peroxisomal",Human,unknown,NA,DB00126
BE0002195,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",Human,unknown,NA,DB00126
BE0002197,Gamma-butyrobetaine dioxygenase,Human,unknown,NA,DB00126
BE0000138,Dopamine beta-hydroxylase,Human,unknown,NA,DB00126
BE0002200,Peptidyl-glycine alpha-amidating monooxygenase,Human,unknown,NA,DB00126
BE0000060,Prolyl 4-hydroxylase subunit alpha-1,Human,unknown,NA,DB00126
BE0002202,Prolyl 3-hydroxylase 1,Human,unknown,NA,DB00126
BE0002203,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2,Human,unknown,NA,DB00126
BE0002205,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2,Human,unknown,NA,DB00126
BE0002206,Prolyl 3-hydroxylase 2,Human,unknown,NA,DB00126
BE0002208,Prolyl 3-hydroxylase 3,Human,unknown,NA,DB00126
BE0002210,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1,Human,unknown,NA,DB00126
BE0002211,Egl nine homolog 2,Human,unknown,NA,DB00126
BE0002213,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,Human,unknown,NA,DB00126
