drugbank-id,name,parent_key
DB00133,Serine,SMP02369
DB00134,Methionine,SMP02369
DB00145,Glycine,SMP02369
DB00158,Folic Acid,SMP02369
DB00650,Leucovorin,SMP02369
DB01643,Thymidine-5'-Phosphate,SMP02369
DB01942,Formic Acid,SMP02369
DB03800,2'-deoxyuridylic acid,SMP02369
DB00114,Pyridoxal Phosphate,SMP63637
DB00116,Tetrahydrofolic acid,SMP63637
DB00118,Ademetionine,SMP63637
DB00122,Choline,SMP63637
DB00131,Adenosine monophosphate,SMP63637
DB00133,Serine,SMP63637
DB00134,Methionine,SMP63637
DB00145,Glycine,SMP63637
DB00151,L-Cysteine,SMP63637
DB00157,NADH,SMP63637
DB00171,ATP,SMP63637
DB00640,Adenosine,SMP63637
DB01345,Potassium,SMP63637
DB01378,Magnesium,SMP63637
DB01593,Zinc,SMP63637
DB01917,Putrescine,SMP63637
DB02083,"N,N-dimethylglycine",SMP63637
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP63637
DB03147,Flavin adenine dinucleotide,SMP63637
DB03566,Spermidine,SMP63637
DB04160,Pyrophosphoric acid,SMP63637
DB04193,L-Homoserine,SMP63637
DB04553,2-Oxobutanoic Acid,SMP63637
DB00114,Pyridoxal Phosphate,SMP00033
DB00116,Tetrahydrofolic acid,SMP00033
DB00118,Ademetionine,SMP00033
DB00122,Choline,SMP00033
DB00131,Adenosine monophosphate,SMP00033
DB00133,Serine,SMP00033
DB00134,Methionine,SMP00033
DB00145,Glycine,SMP00033
DB00151,L-Cysteine,SMP00033
DB00157,NADH,SMP00033
DB00171,ATP,SMP00033
DB00640,Adenosine,SMP00033
DB01345,Potassium,SMP00033
DB01378,Magnesium,SMP00033
DB01593,Zinc,SMP00033
DB01917,Putrescine,SMP00033
DB02083,"N,N-dimethylglycine",SMP00033
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00033
DB03147,Flavin adenine dinucleotide,SMP00033
DB03566,Spermidine,SMP00033
DB04160,Pyrophosphoric acid,SMP00033
DB04193,L-Homoserine,SMP00033
DB04553,2-Oxobutanoic Acid,SMP00033
DB00116,Tetrahydrofolic acid,SMP00050
DB00128,L-Aspartic Acid,SMP00050
DB00130,L-Glutamine,SMP00050
DB00131,Adenosine monophosphate,SMP00050
DB00142,Glutamic Acid,SMP00050
DB00145,Glycine,SMP00050
DB00157,NADH,SMP00050
DB00171,ATP,SMP00050
DB00173,Adenine,SMP00050
DB00640,Adenosine,SMP00050
DB01345,Potassium,SMP00050
DB01373,Calcium,SMP00050
DB01378,Magnesium,SMP00050
DB01593,Zinc,SMP00050
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00050
DB01700,AICA ribonucleotide,SMP00050
DB01972,Guanosine-5'-Monophosphate,SMP00050
DB02134,Xanthine,SMP00050
DB02377,Guanine,SMP00050
DB02527,Cyclic Adenosine Monophosphate,SMP00050
DB02577,Mesoheme,SMP00050
DB02857,Guanosine,SMP00050
DB03101,Ribose-1-Phosphate,SMP00050
DB03147,Flavin adenine dinucleotide,SMP00050
DB04076,Hypoxanthine,SMP00050
DB04160,Pyrophosphoric acid,SMP00050
DB04299,Maleic Acid,SMP00050
DB04335,Inosine,SMP00050
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00050
DB00116,Tetrahydrofolic acid,SMP00144
DB00128,L-Aspartic Acid,SMP00144
DB00130,L-Glutamine,SMP00144
DB00131,Adenosine monophosphate,SMP00144
DB00142,Glutamic Acid,SMP00144
DB00145,Glycine,SMP00144
DB00157,NADH,SMP00144
DB00171,ATP,SMP00144
DB00173,Adenine,SMP00144
DB00640,Adenosine,SMP00144
DB01345,Potassium,SMP00144
DB01373,Calcium,SMP00144
DB01378,Magnesium,SMP00144
DB01593,Zinc,SMP00144
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00144
DB01700,AICA ribonucleotide,SMP00144
DB01972,Guanosine-5'-Monophosphate,SMP00144
DB02134,Xanthine,SMP00144
DB02377,Guanine,SMP00144
DB02527,Cyclic Adenosine Monophosphate,SMP00144
DB02577,Mesoheme,SMP00144
DB02857,Guanosine,SMP00144
DB03101,Ribose-1-Phosphate,SMP00144
DB03147,Flavin adenine dinucleotide,SMP00144
DB04076,Hypoxanthine,SMP00144
DB04160,Pyrophosphoric acid,SMP00144
DB04299,Maleic Acid,SMP00144
DB04335,Inosine,SMP00144
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00144
DB00116,Tetrahydrofolic acid,SMP00220
DB00128,L-Aspartic Acid,SMP00220
DB00130,L-Glutamine,SMP00220
DB00131,Adenosine monophosphate,SMP00220
DB00142,Glutamic Acid,SMP00220
DB00145,Glycine,SMP00220
DB00157,NADH,SMP00220
DB00171,ATP,SMP00220
DB00173,Adenine,SMP00220
DB00640,Adenosine,SMP00220
DB01345,Potassium,SMP00220
DB01373,Calcium,SMP00220
DB01378,Magnesium,SMP00220
DB01593,Zinc,SMP00220
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00220
DB01700,AICA ribonucleotide,SMP00220
DB01972,Guanosine-5'-Monophosphate,SMP00220
DB02134,Xanthine,SMP00220
DB02377,Guanine,SMP00220
DB02527,Cyclic Adenosine Monophosphate,SMP00220
DB02577,Mesoheme,SMP00220
DB02857,Guanosine,SMP00220
DB03101,Ribose-1-Phosphate,SMP00220
DB03147,Flavin adenine dinucleotide,SMP00220
DB04076,Hypoxanthine,SMP00220
DB04160,Pyrophosphoric acid,SMP00220
DB04299,Maleic Acid,SMP00220
DB04335,Inosine,SMP00220
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00220
DB00114,Pyridoxal Phosphate,SMP00221
DB00116,Tetrahydrofolic acid,SMP00221
DB00118,Ademetionine,SMP00221
DB00122,Choline,SMP00221
DB00131,Adenosine monophosphate,SMP00221
DB00133,Serine,SMP00221
DB00134,Methionine,SMP00221
DB00145,Glycine,SMP00221
DB00151,L-Cysteine,SMP00221
DB00157,NADH,SMP00221
DB00171,ATP,SMP00221
DB00640,Adenosine,SMP00221
DB01345,Potassium,SMP00221
DB01378,Magnesium,SMP00221
DB01593,Zinc,SMP00221
DB01917,Putrescine,SMP00221
DB02083,"N,N-dimethylglycine",SMP00221
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00221
DB03147,Flavin adenine dinucleotide,SMP00221
DB03566,Spermidine,SMP00221
DB04160,Pyrophosphoric acid,SMP00221
DB04193,L-Homoserine,SMP00221
DB04553,2-Oxobutanoic Acid,SMP00221
DB00114,Pyridoxal Phosphate,SMP00341
DB00116,Tetrahydrofolic acid,SMP00341
DB00118,Ademetionine,SMP00341
DB00122,Choline,SMP00341
DB00131,Adenosine monophosphate,SMP00341
DB00133,Serine,SMP00341
DB00134,Methionine,SMP00341
DB00145,Glycine,SMP00341
DB00151,L-Cysteine,SMP00341
DB00157,NADH,SMP00341
DB00171,ATP,SMP00341
DB00640,Adenosine,SMP00341
DB01345,Potassium,SMP00341
DB01378,Magnesium,SMP00341
DB01593,Zinc,SMP00341
DB01917,Putrescine,SMP00341
DB02083,"N,N-dimethylglycine",SMP00341
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00341
DB03147,Flavin adenine dinucleotide,SMP00341
DB03566,Spermidine,SMP00341
DB04160,Pyrophosphoric acid,SMP00341
DB04193,L-Homoserine,SMP00341
DB04553,2-Oxobutanoic Acid,SMP00341
DB00114,Pyridoxal Phosphate,SMP00432
DB00116,Tetrahydrofolic acid,SMP00432
DB00142,Glutamic Acid,SMP00432
DB00157,NADH,SMP00432
DB00158,Folic Acid,SMP00432
DB00171,ATP,SMP00432
DB00563,Methotrexate,SMP00432
DB00650,Leucovorin,SMP00432
DB01373,Calcium,SMP00432
DB01378,Magnesium,SMP00432
DB01942,Formic Acid,SMP00432
DB03147,Flavin adenine dinucleotide,SMP00432
DB00116,Tetrahydrofolic acid,SMP00828
DB00133,Serine,SMP00828
DB00145,Glycine,SMP00828
DB00116,Tetrahydrofolic acid,SMP02092
DB00118,Ademetionine,SMP02092
DB00134,Methionine,SMP02092
DB00171,ATP,SMP02092
DB00173,Adenine,SMP02092
DB02083,"N,N-dimethylglycine",SMP02092
DB04160,Pyrophosphoric acid,SMP02092
DB00116,Tetrahydrofolic acid,SMP02364
DB00131,Adenosine monophosphate,SMP02364
DB00151,L-Cysteine,SMP02364
DB00171,ATP,SMP02364
DB00173,Adenine,SMP02364
DB01783,Pantothenic acid,SMP02364
DB02431,Cytidine-5'-Triphosphate,SMP02364
DB03107,Beta-Alanine,SMP02364
DB04074,Alpha-ketoisovalerate,SMP02364
DB04160,Pyrophosphoric acid,SMP02364
DB00114,Pyridoxal Phosphate,SMP00044
DB00116,Tetrahydrofolic acid,SMP00044
DB00117,Histidine,SMP00044
DB00118,Ademetionine,SMP00044
DB00131,Adenosine monophosphate,SMP00044
DB00142,Glutamic Acid,SMP00044
DB00157,NADH,SMP00044
DB00171,ATP,SMP00044
DB01373,Calcium,SMP00044
DB01593,Zinc,SMP00044
DB01971,trans-urocanic acid,SMP00044
DB03107,Beta-Alanine,SMP00044
DB03147,Flavin adenine dinucleotide,SMP00044
DB04151,4-Methyl-Histidine,SMP00044
DB04160,Pyrophosphoric acid,SMP00044
DB00114,Pyridoxal Phosphate,SMP00053
DB00116,Tetrahydrofolic acid,SMP00053
DB00142,Glutamic Acid,SMP00053
DB00157,NADH,SMP00053
DB00158,Folic Acid,SMP00053
DB00171,ATP,SMP00053
DB00650,Leucovorin,SMP00053
DB01373,Calcium,SMP00053
DB01378,Magnesium,SMP00053
DB01942,Formic Acid,SMP00053
DB03147,Flavin adenine dinucleotide,SMP00053
DB00116,Tetrahydrofolic acid,SMP00168
DB00128,L-Aspartic Acid,SMP00168
DB00130,L-Glutamine,SMP00168
DB00131,Adenosine monophosphate,SMP00168
DB00142,Glutamic Acid,SMP00168
DB00145,Glycine,SMP00168
DB00157,NADH,SMP00168
DB00171,ATP,SMP00168
DB00173,Adenine,SMP00168
DB00640,Adenosine,SMP00168
DB01345,Potassium,SMP00168
DB01373,Calcium,SMP00168
DB01378,Magnesium,SMP00168
DB01593,Zinc,SMP00168
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00168
DB01700,AICA ribonucleotide,SMP00168
DB01972,Guanosine-5'-Monophosphate,SMP00168
DB02134,Xanthine,SMP00168
DB02377,Guanine,SMP00168
DB02527,Cyclic Adenosine Monophosphate,SMP00168
DB02577,Mesoheme,SMP00168
DB02857,Guanosine,SMP00168
DB03101,Ribose-1-Phosphate,SMP00168
DB03147,Flavin adenine dinucleotide,SMP00168
DB04076,Hypoxanthine,SMP00168
DB04160,Pyrophosphoric acid,SMP00168
DB04299,Maleic Acid,SMP00168
DB04335,Inosine,SMP00168
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00168
DB00116,Tetrahydrofolic acid,SMP00428
DB00118,Ademetionine,SMP00428
DB00128,L-Aspartic Acid,SMP00428
DB00130,L-Glutamine,SMP00428
DB00131,Adenosine monophosphate,SMP00428
DB00142,Glutamic Acid,SMP00428
DB00145,Glycine,SMP00428
DB00157,NADH,SMP00428
DB00171,ATP,SMP00428
DB00173,Adenine,SMP00428
DB00640,Adenosine,SMP00428
DB01033,Mercaptopurine,SMP00428
DB01345,Potassium,SMP00428
DB01373,Calcium,SMP00428
DB01378,Magnesium,SMP00428
DB01593,Zinc,SMP00428
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00428
DB01700,AICA ribonucleotide,SMP00428
DB01972,Guanosine-5'-Monophosphate,SMP00428
DB02134,Xanthine,SMP00428
DB02377,Guanine,SMP00428
DB02527,Cyclic Adenosine Monophosphate,SMP00428
DB02577,Mesoheme,SMP00428
DB02857,Guanosine,SMP00428
DB03101,Ribose-1-Phosphate,SMP00428
DB03147,Flavin adenine dinucleotide,SMP00428
DB04076,Hypoxanthine,SMP00428
DB04160,Pyrophosphoric acid,SMP00428
DB04299,Maleic Acid,SMP00428
DB04335,Inosine,SMP00428
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00428
DB00116,Tetrahydrofolic acid,SMP00430
DB00118,Ademetionine,SMP00430
DB00128,L-Aspartic Acid,SMP00430
DB00130,L-Glutamine,SMP00430
DB00131,Adenosine monophosphate,SMP00430
DB00142,Glutamic Acid,SMP00430
DB00145,Glycine,SMP00430
DB00157,NADH,SMP00430
DB00171,ATP,SMP00430
DB00173,Adenine,SMP00430
DB00352,Tioguanine,SMP00430
DB00640,Adenosine,SMP00430
DB01033,Mercaptopurine,SMP00430
DB01345,Potassium,SMP00430
DB01373,Calcium,SMP00430
DB01378,Magnesium,SMP00430
DB01593,Zinc,SMP00430
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00430
DB01700,AICA ribonucleotide,SMP00430
DB01972,Guanosine-5'-Monophosphate,SMP00430
DB02134,Xanthine,SMP00430
DB02377,Guanine,SMP00430
DB02527,Cyclic Adenosine Monophosphate,SMP00430
DB02577,Mesoheme,SMP00430
DB02857,Guanosine,SMP00430
DB03101,Ribose-1-Phosphate,SMP00430
DB03147,Flavin adenine dinucleotide,SMP00430
DB04076,Hypoxanthine,SMP00430
DB04160,Pyrophosphoric acid,SMP00430
DB04299,Maleic Acid,SMP00430
DB04335,Inosine,SMP00430
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00430
DB00114,Pyridoxal Phosphate,SMP00485
DB00116,Tetrahydrofolic acid,SMP00485
DB00118,Ademetionine,SMP00485
DB00119,Pyruvic acid,SMP00485
DB00125,L-Arginine,SMP00485
DB00131,Adenosine monophosphate,SMP00485
DB00133,Serine,SMP00485
DB00134,Methionine,SMP00485
DB00142,Glutamic Acid,SMP00485
DB00145,Glycine,SMP00485
DB00148,Creatine,SMP00485
DB00151,L-Cysteine,SMP00485
DB00157,NADH,SMP00485
DB00160,L-Alanine,SMP00485
DB00171,ATP,SMP00485
DB00855,Aminolevulinic acid,SMP00485
DB01378,Magnesium,SMP00485
DB01593,Zinc,SMP00485
DB02083,"N,N-dimethylglycine",SMP00485
DB02751,Glycocyamine,SMP00485
DB02951,3-Hydroxypyruvic Acid,SMP00485
DB02957,Orotidine-5'-Monophosphate,SMP00485
DB03147,Flavin adenine dinucleotide,SMP00485
DB03587,Pyruvaldehyde,SMP00485
DB03843,Formaldehyde,SMP00485
DB03915,2-Amino-3-Ketobutyric Acid,SMP00485
DB03929,D-Serine,SMP00485
DB04160,Pyrophosphoric acid,SMP00485
DB04343,Glyoxylic acid,SMP00485
DB04522,Dexfosfoserine,SMP00485
DB04553,2-Oxobutanoic Acid,SMP00485
DB00116,Tetrahydrofolic acid,SMP00512
DB00128,L-Aspartic Acid,SMP00512
DB00130,L-Glutamine,SMP00512
DB00131,Adenosine monophosphate,SMP00512
DB00142,Glutamic Acid,SMP00512
DB00145,Glycine,SMP00512
DB00157,NADH,SMP00512
DB00171,ATP,SMP00512
DB00173,Adenine,SMP00512
DB00640,Adenosine,SMP00512
DB01345,Potassium,SMP00512
DB01373,Calcium,SMP00512
DB01378,Magnesium,SMP00512
DB01593,Zinc,SMP00512
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00512
DB01700,AICA ribonucleotide,SMP00512
DB01972,Guanosine-5'-Monophosphate,SMP00512
DB02134,Xanthine,SMP00512
DB02377,Guanine,SMP00512
DB02527,Cyclic Adenosine Monophosphate,SMP00512
DB02577,Mesoheme,SMP00512
DB02857,Guanosine,SMP00512
DB03101,Ribose-1-Phosphate,SMP00512
DB03147,Flavin adenine dinucleotide,SMP00512
DB04076,Hypoxanthine,SMP00512
DB04160,Pyrophosphoric acid,SMP00512
DB04299,Maleic Acid,SMP00512
DB04335,Inosine,SMP00512
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00512
DB00114,Pyridoxal Phosphate,SMP00570
DB00116,Tetrahydrofolic acid,SMP00570
DB00118,Ademetionine,SMP00570
DB00122,Choline,SMP00570
DB00131,Adenosine monophosphate,SMP00570
DB00133,Serine,SMP00570
DB00134,Methionine,SMP00570
DB00145,Glycine,SMP00570
DB00151,L-Cysteine,SMP00570
DB00157,NADH,SMP00570
DB00171,ATP,SMP00570
DB00640,Adenosine,SMP00570
DB01345,Potassium,SMP00570
DB01378,Magnesium,SMP00570
DB01593,Zinc,SMP00570
DB01917,Putrescine,SMP00570
DB02083,"N,N-dimethylglycine",SMP00570
DB02238,4-(Methylsulfanyl)-2-Oxobutanoic Acid,SMP00570
DB03147,Flavin adenine dinucleotide,SMP00570
DB03566,Spermidine,SMP00570
DB04160,Pyrophosphoric acid,SMP00570
DB04193,L-Homoserine,SMP00570
DB04553,2-Oxobutanoic Acid,SMP00570
DB00114,Pyridoxal Phosphate,SMP00724
DB00116,Tetrahydrofolic acid,SMP00724
DB00142,Glutamic Acid,SMP00724
DB00157,NADH,SMP00724
DB00158,Folic Acid,SMP00724
DB00171,ATP,SMP00724
DB00650,Leucovorin,SMP00724
DB01373,Calcium,SMP00724
DB01378,Magnesium,SMP00724
DB01942,Formic Acid,SMP00724
DB03147,Flavin adenine dinucleotide,SMP00724
DB00114,Pyridoxal Phosphate,SMP00801
DB00116,Tetrahydrofolic acid,SMP00801
DB00142,Glutamic Acid,SMP00801
DB00157,NADH,SMP00801
DB00158,Folic Acid,SMP00801
DB00171,ATP,SMP00801
DB00650,Leucovorin,SMP00801
DB01373,Calcium,SMP00801
DB01378,Magnesium,SMP00801
DB01942,Formic Acid,SMP00801
DB03147,Flavin adenine dinucleotide,SMP00801
DB00116,Tetrahydrofolic acid,SMP02428
DB00119,Pyruvic acid,SMP02428
DB00133,Serine,SMP02428
DB00142,Glutamic Acid,SMP02428
DB00145,Glycine,SMP02428
DB00156,L-Threonine,SMP02428
DB00157,NADH,SMP02428
DB00160,L-Alanine,SMP02428
DB00171,ATP,SMP02428
DB01942,Formic Acid,SMP02428
DB04343,Glyoxylic acid,SMP02428
DB00117,Histidine,SMP00711
DB00131,Adenosine monophosphate,SMP00711
DB00134,Methionine,SMP00711
DB00149,L-Leucine,SMP00711
DB00156,L-Threonine,SMP00711
DB00160,L-Alanine,SMP00711
DB00161,L-Valine,SMP00711
DB00167,L-Isoleucine,SMP00711
DB00171,ATP,SMP00711
DB00172,L-Proline,SMP00711
DB00174,L-Asparagine,SMP00711
DB00684,Tobramycin,SMP00711
DB01972,Guanosine-5'-Monophosphate,SMP00711
DB02431,Cytidine-5'-Triphosphate,SMP00711
DB03685,Uridine monophosphate,SMP00711
DB03929,D-Serine,SMP00711
DB04160,Pyrophosphoric acid,SMP00711
DB00117,Histidine,SMP00713
DB00131,Adenosine monophosphate,SMP00713
DB00134,Methionine,SMP00713
DB00149,L-Leucine,SMP00713
DB00156,L-Threonine,SMP00713
DB00160,L-Alanine,SMP00713
DB00161,L-Valine,SMP00713
DB00167,L-Isoleucine,SMP00713
DB00171,ATP,SMP00713
DB00172,L-Proline,SMP00713
DB00174,L-Asparagine,SMP00713
DB01972,Guanosine-5'-Monophosphate,SMP00713
DB02431,Cytidine-5'-Triphosphate,SMP00713
DB03685,Uridine monophosphate,SMP00713
DB03929,D-Serine,SMP00713
DB04160,Pyrophosphoric acid,SMP00713
DB06696,Arbekacin,SMP00713
DB00117,Histidine,SMP00727
DB00131,Adenosine monophosphate,SMP00727
DB00134,Methionine,SMP00727
DB00149,L-Leucine,SMP00727
DB00156,L-Threonine,SMP00727
DB00160,L-Alanine,SMP00727
DB00161,L-Valine,SMP00727
DB00167,L-Isoleucine,SMP00727
DB00171,ATP,SMP00727
DB00172,L-Proline,SMP00727
DB00174,L-Asparagine,SMP00727
DB00931,Methacycline,SMP00727
DB01972,Guanosine-5'-Monophosphate,SMP00727
DB02431,Cytidine-5'-Triphosphate,SMP00727
DB03685,Uridine monophosphate,SMP00727
DB03929,D-Serine,SMP00727
DB04160,Pyrophosphoric acid,SMP00727
DB00117,Histidine,SMP00824
DB00120,L-Phenylalanine,SMP00824
DB00123,L-Lysine,SMP00824
DB00125,L-Arginine,SMP00824
DB00128,L-Aspartic Acid,SMP00824
DB00130,L-Glutamine,SMP00824
DB00131,Adenosine monophosphate,SMP00824
DB00133,Serine,SMP00824
DB00134,Methionine,SMP00824
DB00135,L-Tyrosine,SMP00824
DB00142,Glutamic Acid,SMP00824
DB00145,Glycine,SMP00824
DB00149,L-Leucine,SMP00824
DB00150,L-Tryptophan,SMP00824
DB00151,L-Cysteine,SMP00824
DB00156,L-Threonine,SMP00824
DB00160,L-Alanine,SMP00824
DB00161,L-Valine,SMP00824
DB00167,L-Isoleucine,SMP00824
DB00171,ATP,SMP00824
DB00172,L-Proline,SMP00824
DB00174,L-Asparagine,SMP00824
DB04160,Pyrophosphoric acid,SMP00824
DB00117,Histidine,SMP63638
DB00118,Ademetionine,SMP63638
DB00114,Pyridoxal Phosphate,SMP00007
DB00117,Histidine,SMP00007
DB00128,L-Aspartic Acid,SMP00007
DB00142,Glutamic Acid,SMP00007
DB00157,NADH,SMP00007
DB01373,Calcium,SMP00007
DB01593,Zinc,SMP00007
DB01783,Pantothenic acid,SMP00007
DB01849,"3,4-Dihydrouracil",SMP00007
DB03107,Beta-Alanine,SMP00007
DB03147,Flavin adenine dinucleotide,SMP00007
DB03247,Flavin mononucleotide,SMP00007
DB03419,Uracil,SMP00007
DB00117,Histidine,SMP00249
DB00131,Adenosine monophosphate,SMP00249
DB00134,Methionine,SMP00249
DB00149,L-Leucine,SMP00249
DB00156,L-Threonine,SMP00249
DB00160,L-Alanine,SMP00249
DB00161,L-Valine,SMP00249
DB00167,L-Isoleucine,SMP00249
DB00171,ATP,SMP00249
DB00172,L-Proline,SMP00249
DB00174,L-Asparagine,SMP00249
DB01190,Clindamycin,SMP00249
DB01972,Guanosine-5'-Monophosphate,SMP00249
DB02431,Cytidine-5'-Triphosphate,SMP00249
DB03685,Uridine monophosphate,SMP00249
DB03929,D-Serine,SMP00249
DB04160,Pyrophosphoric acid,SMP00249
DB00117,Histidine,SMP00254
DB00131,Adenosine monophosphate,SMP00254
DB00134,Methionine,SMP00254
DB00149,L-Leucine,SMP00254
DB00156,L-Threonine,SMP00254
DB00160,L-Alanine,SMP00254
DB00161,L-Valine,SMP00254
DB00167,L-Isoleucine,SMP00254
DB00171,ATP,SMP00254
DB00172,L-Proline,SMP00254
DB00174,L-Asparagine,SMP00254
DB00798,Gentamicin,SMP00254
DB01972,Guanosine-5'-Monophosphate,SMP00254
DB02431,Cytidine-5'-Triphosphate,SMP00254
DB03685,Uridine monophosphate,SMP00254
DB03929,D-Serine,SMP00254
DB04160,Pyrophosphoric acid,SMP00254
DB00117,Histidine,SMP00257
DB00131,Adenosine monophosphate,SMP00257
DB00134,Methionine,SMP00257
DB00149,L-Leucine,SMP00257
DB00156,L-Threonine,SMP00257
DB00160,L-Alanine,SMP00257
DB00161,L-Valine,SMP00257
DB00167,L-Isoleucine,SMP00257
DB00171,ATP,SMP00257
DB00172,L-Proline,SMP00257
DB00174,L-Asparagine,SMP00257
DB00955,Netilmicin,SMP00257
DB01972,Guanosine-5'-Monophosphate,SMP00257
DB02431,Cytidine-5'-Triphosphate,SMP00257
DB03685,Uridine monophosphate,SMP00257
DB03929,D-Serine,SMP00257
DB04160,Pyrophosphoric acid,SMP00257
DB00117,Histidine,SMP00291
DB00131,Adenosine monophosphate,SMP00291
DB00134,Methionine,SMP00291
DB00149,L-Leucine,SMP00291
DB00156,L-Threonine,SMP00291
DB00160,L-Alanine,SMP00291
DB00161,L-Valine,SMP00291
DB00167,L-Isoleucine,SMP00291
DB00171,ATP,SMP00291
DB00172,L-Proline,SMP00291
DB00174,L-Asparagine,SMP00291
DB00254,Doxycycline,SMP00291
DB01972,Guanosine-5'-Monophosphate,SMP00291
DB02431,Cytidine-5'-Triphosphate,SMP00291
DB03685,Uridine monophosphate,SMP00291
DB03929,D-Serine,SMP00291
DB04160,Pyrophosphoric acid,SMP00291
DB00117,Histidine,SMP00292
DB00131,Adenosine monophosphate,SMP00292
DB00134,Methionine,SMP00292
DB00149,L-Leucine,SMP00292
DB00156,L-Threonine,SMP00292
DB00160,L-Alanine,SMP00292
DB00161,L-Valine,SMP00292
DB00167,L-Isoleucine,SMP00292
DB00171,ATP,SMP00292
DB00172,L-Proline,SMP00292
DB00174,L-Asparagine,SMP00292
DB01017,Minocycline,SMP00292
DB01972,Guanosine-5'-Monophosphate,SMP00292
DB02431,Cytidine-5'-Triphosphate,SMP00292
DB03685,Uridine monophosphate,SMP00292
DB03929,D-Serine,SMP00292
DB04160,Pyrophosphoric acid,SMP00292
DB00117,Histidine,SMP00295
DB00131,Adenosine monophosphate,SMP00295
DB00134,Methionine,SMP00295
DB00149,L-Leucine,SMP00295
DB00156,L-Threonine,SMP00295
DB00160,L-Alanine,SMP00295
DB00161,L-Valine,SMP00295
DB00167,L-Isoleucine,SMP00295
DB00171,ATP,SMP00295
DB00172,L-Proline,SMP00295
DB00174,L-Asparagine,SMP00295
DB00256,Lymecycline,SMP00295
DB01972,Guanosine-5'-Monophosphate,SMP00295
DB02431,Cytidine-5'-Triphosphate,SMP00295
DB03685,Uridine monophosphate,SMP00295
DB03929,D-Serine,SMP00295
DB04160,Pyrophosphoric acid,SMP00295
DB00117,Histidine,SMP00712
DB00131,Adenosine monophosphate,SMP00712
DB00134,Methionine,SMP00712
DB00149,L-Leucine,SMP00712
DB00156,L-Threonine,SMP00712
DB00160,L-Alanine,SMP00712
DB00161,L-Valine,SMP00712
DB00167,L-Isoleucine,SMP00712
DB00171,ATP,SMP00712
DB00172,L-Proline,SMP00712
DB00174,L-Asparagine,SMP00712
DB00560,Tigecycline,SMP00712
DB01972,Guanosine-5'-Monophosphate,SMP00712
DB02431,Cytidine-5'-Triphosphate,SMP00712
DB03685,Uridine monophosphate,SMP00712
DB03929,D-Serine,SMP00712
DB04160,Pyrophosphoric acid,SMP00712
DB00117,Histidine,SMP02335
DB00130,L-Glutamine,SMP02335
DB00131,Adenosine monophosphate,SMP02335
DB00142,Glutamic Acid,SMP02335
DB00157,NADH,SMP02335
DB00171,ATP,SMP02335
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP02335
DB01700,AICA ribonucleotide,SMP02335
DB04160,Pyrophosphoric acid,SMP02335
DB00114,Pyridoxal Phosphate,SMP00044
DB00116,Tetrahydrofolic acid,SMP00044
DB00117,Histidine,SMP00044
DB00118,Ademetionine,SMP00044
DB00131,Adenosine monophosphate,SMP00044
DB00142,Glutamic Acid,SMP00044
DB00157,NADH,SMP00044
DB00171,ATP,SMP00044
DB01373,Calcium,SMP00044
DB01593,Zinc,SMP00044
DB01971,trans-urocanic acid,SMP00044
DB03107,Beta-Alanine,SMP00044
DB03147,Flavin adenine dinucleotide,SMP00044
DB04151,4-Methyl-Histidine,SMP00044
DB04160,Pyrophosphoric acid,SMP00044
DB00117,Histidine,SMP00253
DB00131,Adenosine monophosphate,SMP00253
DB00134,Methionine,SMP00253
DB00149,L-Leucine,SMP00253
DB00156,L-Threonine,SMP00253
DB00160,L-Alanine,SMP00253
DB00161,L-Valine,SMP00253
DB00167,L-Isoleucine,SMP00253
DB00171,ATP,SMP00253
DB00172,L-Proline,SMP00253
DB00174,L-Asparagine,SMP00253
DB00479,Amikacin,SMP00253
DB01972,Guanosine-5'-Monophosphate,SMP00253
DB02431,Cytidine-5'-Triphosphate,SMP00253
DB03685,Uridine monophosphate,SMP00253
DB03929,D-Serine,SMP00253
DB04160,Pyrophosphoric acid,SMP00253
DB00117,Histidine,SMP00258
DB00131,Adenosine monophosphate,SMP00258
DB00134,Methionine,SMP00258
DB00149,L-Leucine,SMP00258
DB00156,L-Threonine,SMP00258
DB00160,L-Alanine,SMP00258
