id,name,organism,known_action,position,parent_key
BE0003661,Solute carrier organic anion transporter family member 3A1,Human,unknown,17,DB04348
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,18,DB04348
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,19,DB04348
BE0000669,Monocarboxylate transporter 1,Human,unknown,20,DB04348
BE0003644,Sodium/bile acid cotransporter,Human,unknown,21,DB04348
BE0003667,Organic solute transporter subunit alpha,Human,unknown,22,DB04348
BE0003668,Organic solute transporter subunit beta,Human,unknown,23,DB04348
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,24,DB04348
BE0000030,Cystine/glutamate transporter,Human,unknown,25,DB04348
BE0000440,Monocarboxylate transporter 2,Human,unknown,1,DB04398
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,2,DB04398
BE0000669,Monocarboxylate transporter 1,Human,unknown,3,DB04398
BE0003654,Monocarboxylate transporter 10,Human,unknown,4,DB04398
BE0003655,Solute carrier organic anion transporter family member 2A1,Human,unknown,5,DB04398
BE0000449,Monocarboxylate transporter 4,Human,unknown,6,DB04398
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB04485
BE0003672,Solute carrier family 28 member 3,Human,unknown,2,DB04485
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB04519
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB04519
BE0000879,Solute carrier family 22 member 11,Human,unknown,3,DB04519
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB04540
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,2,DB04540
BE0003655,Solute carrier organic anion transporter family member 2A1,Human,unknown,1,DB04551
BE0000440,Monocarboxylate transporter 2,Human,unknown,1,DB04552
BE0000669,Monocarboxylate transporter 1,Human,unknown,2,DB04552
BE0003655,Solute carrier organic anion transporter family member 2A1,Human,unknown,2,DB04557
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,1,DB04573
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB04573
BE0003648,Solute carrier family 22 member 1,Human,unknown,5,DB04574
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB04630
BE0000106,Solute carrier family 22 member 5,Human,unknown,2,DB04630
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,3,DB04630
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB04690
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,2,DB04690
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,1,DB04789
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB04830
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB04832
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB04840
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB04850
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB04855
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB04868
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,2,DB04868
BE0003541,UDP-glucuronosyltransferase 1-1,Human,unknown,3,DB04868
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,1,DB04881
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,2,DB04881
BE0002369,ATP-binding cassette sub-family B member 5,Human,no,9,DB04948
BE0003657,Multidrug and toxin extrusion protein 1,Human,no,10,DB04948
BE0001032,Multidrug resistance protein 1,Human,unknown,6,DB05015
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB05039
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,3,DB05239
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,4,DB05239
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB05239
BE0004850,Transferrin receptor,Human,yes,7,DB05260
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,2,DB05294
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB05294
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB05381
BE0003648,Solute carrier family 22 member 1,Human,unknown,2,DB05381
BE0003650,Solute carrier family 22 member 3,Human,unknown,3,DB05381
BE0000106,Solute carrier family 22 member 5,Human,unknown,4,DB05381
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB05383
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB05521
BE0000030,Cystine/glutamate transporter,Human,unknown,1,DB05540
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB05773
BE0003645,Solute carrier family 22 member 8,Human,unknown,4,DB05804
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,5,DB05804
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,6,DB05804
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,7,DB05804
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,8,DB05804
BE0004710,Solute carrier family 10 member 6,Human,unknown,9,DB05804
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,5,DB05812
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB05889
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,3,DB06151
BE0001066,Solute carrier family 22 member 6,Human,unknown,13,DB06151
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB06176
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,3,DB06176
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB06191
BE0001032,Multidrug resistance protein 1,Human,unknown,0,DB06207
BE0003641,Multidrug resistance protein 3,Human,unknown,4,DB06207
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,4,DB06210
BE0001032,Multidrug resistance protein 1,Human,no,1,DB06212
BE0000510,Serotransferrin,Human,yes,1,DB06215
BE0000085,Ferritin light chain,Human,yes,2,DB06215
BE0000399,Ferritin heavy chain,Human,yes,3,DB06215
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB06228
BE0000486,Sodium-dependent noradrenaline transporter,Human,unknown,1,DB06262
BE0003654,Monocarboxylate transporter 10,Human,unknown,2,DB06262
BE0002369,ATP-binding cassette sub-family B member 5,Human,unknown,3,DB06263
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB06287
BE0001032,Multidrug resistance protein 1,Human,unknown,5,DB06290
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,6,DB06290
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,7,DB06290
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,9,DB06290
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,10,DB06290
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,11,DB06290
BE0003644,Sodium/bile acid cotransporter,Human,unknown,12,DB06290
BE0000703,Bile salt export pump,Human,unknown,13,DB06290
BE0001032,Multidrug resistance protein 1,Human,unknown,11,DB06292
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,2,DB06335
BE0003653,Solute carrier organic anion transporter family member 4C1,Human,unknown,3,DB06335
BE0003645,Solute carrier family 22 member 8,Human,unknown,4,DB06335
BE0001032,Multidrug resistance protein 1,Human,unknown,6,DB06403
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,7,DB06403
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,8,DB06403
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB06414
BE0003641,Multidrug resistance protein 3,Human,unknown,2,DB06414
BE0000536,Proton-coupled amino acid transporter 1,Human,unknown,1,DB06554
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB06589
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB06589
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,6,DB06589
BE0003541,UDP-glucuronosyltransferase 1-1,Human,unknown,7,DB06589
BE0001032,Multidrug resistance protein 1,Human,yes,1,DB06603
BE0001032,Multidrug resistance protein 1,Human,unknown,7,DB06605
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,8,DB06605
BE0001032,Multidrug resistance protein 1,Human,unknown,6,DB06616
BE0001032,Multidrug resistance protein 1,Human,no,6,DB06626
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,7,DB06626
BE0001032,Multidrug resistance protein 1,Human,yes,2,DB06636
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,2,DB06654
BE0003661,Solute carrier organic anion transporter family member 3A1,Human,unknown,3,DB06654
BE0000749,Sodium-dependent serotonin transporter,Human,yes,4,DB06684
BE0000757,Solute carrier family 22 member 4,Human,unknown,3,DB06691
BE0000106,Solute carrier family 22 member 5,Human,unknown,4,DB06691
BE0001032,Multidrug resistance protein 1,Human,unknown,2,DB06695
BE0001032,Multidrug resistance protein 1,Human,unknown,7,DB06702
BE0000486,Sodium-dependent noradrenaline transporter,Human,yes,1,DB06704
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,5,DB06710
BE0003645,Solute carrier family 22 member 8,Human,unknown,6,DB06710
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB06721
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB06772
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB06772
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,8,DB06772
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,9,DB06772
BE0000530,Serum albumin,Human,unknown,1,DB06778
BE0001140,Ceruloplasmin,Human,unknown,2,DB06778
BE0004850,Transferrin receptor,Human,yes,1,DB06784
BE0007205,Lactoferrin,Bos taurus,yes,2,DB06784
BE0000085,Ferritin light chain,Human,yes,3,DB06784
BE0000399,Ferritin heavy chain,Human,yes,4,DB06784
BE0008685,Natural resistance-associated macrophage protein 2,Homo sapiens,unknown,4,DB06796
BE0004711,Folate transporter 1,Human,unknown,4,DB06813
BE0008217,Glypican-1,Bos taurus,unknown,1,DB06824
BE0000106,Solute carrier family 22 member 5,Human,unknown,6,DB08795
BE0001018,Solute carrier family 15 member 1,Human,unknown,7,DB08795
BE0001134,Solute carrier family 15 member 2,Human,unknown,8,DB08795
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08816
BE0001032,Multidrug resistance protein 1,Human,no,5,DB08820
BE0000647,Sodium-dependent dopamine transporter,Human,no,1,DB08824
BE0001032,Multidrug resistance protein 1,Human,no,3,DB08827
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB08828
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,7,DB08828
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Human,unknown,1,DB08830
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Human,unknown,1,DB08831
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,1,DB08834
BE0000030,Cystine/glutamate transporter,Human,unknown,2,DB08834
BE0000536,Proton-coupled amino acid transporter 1,Human,unknown,1,DB08835
BE0001018,Solute carrier family 15 member 1,Human,unknown,1,DB08836
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,2,DB08836
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB08837
BE0003647,Solute carrier family 22 member 2,Human,unknown,2,DB08837
BE0003650,Solute carrier family 22 member 3,Human,unknown,3,DB08837
BE0000757,Solute carrier family 22 member 4,Human,unknown,4,DB08837
BE0000106,Solute carrier family 22 member 5,Human,unknown,5,DB08837
BE0003645,Solute carrier family 22 member 8,Human,unknown,6,DB08837
BE0003648,Solute carrier family 22 member 1,Human,unknown,1,DB08838
BE0003647,Solute carrier family 22 member 2,Human,unknown,2,DB08838
BE0003650,Solute carrier family 22 member 3,Human,unknown,3,DB08838
BE0004769,Y+L amino acid transporter 1,Human,unknown,11,DB08838
BE0003647,Solute carrier family 22 member 2,Human,unknown,1,DB08839
BE0003650,Solute carrier family 22 member 3,Human,unknown,1,DB08841
BE0000106,Solute carrier family 22 member 5,Human,unknown,1,DB08842
BE0004785,Solute carrier family 22 member 21,Mouse,unknown,2,DB08842
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB08843
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB08844
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB08844
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Human,unknown,4,DB08844
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB08846
BE0000879,Solute carrier family 22 member 11,Human,unknown,2,DB08846
BE0000536,Proton-coupled amino acid transporter 1,Human,unknown,1,DB08847
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB08855
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,2,DB08855
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB08856
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB08860
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,2,DB08860
BE0001042,Solute carrier organic anion transporter family member 2B1,Human,unknown,8,DB08860
BE0003644,Sodium/bile acid cotransporter,Human,unknown,9,DB08860
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,10,DB08860
BE0001032,Multidrug resistance protein 1,Human,unknown,11,DB08860
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,12,DB08860
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,1,DB08861
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,1,DB08862
BE0001032,Multidrug resistance protein 1,Human,unknown,7,DB08864
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,8,DB08864
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,9,DB08864
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,10,DB08864
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08865
BE0002369,ATP-binding cassette sub-family B member 5,Human,unknown,3,DB08870
BE0004708,Sodium-coupled monocarboxylate transporter 1,Human,no,1,DB08872
BE0000094,Sodium-dependent multivitamin transporter,Human,no,2,DB08872
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08873
BE0001032,Multidrug resistance protein 1,Human,unknown,1,DB08874
BE0001048,Proton-coupled folate transporter,Human,unknown,1,DB08878
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,1,DB08880
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,7,DB08881
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,8,DB08881
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08882
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,1,DB08884
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,2,DB08884
BE0001061,Canalicular multispecific organic anion transporter 2,Human,unknown,3,DB08884
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,4,DB08884
BE0001188,Multidrug resistance-associated protein 4,Human,unknown,5,DB08884
BE0001032,Multidrug resistance protein 1,Human,unknown,5,DB08889
BE0000669,Monocarboxylate transporter 1,Human,unknown,1,DB08892
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08893
BE0003642,Solute carrier organic anion transporter family member 1A2,Human,unknown,4,DB08893
BE0001032,Multidrug resistance protein 1,Human,unknown,25,DB08896
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,26,DB08896
BE0001032,Multidrug resistance protein 1,Human,unknown,10,DB08899
BE0001032,Multidrug resistance protein 1,Human,unknown,11,DB08901
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,12,DB08901
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08906
BE0001032,Multidrug resistance protein 1,Human,unknown,6,DB08907
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,7,DB08907
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08910
BE0001032,Multidrug resistance protein 1,Human,unknown,3,DB08912
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,4,DB08912
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,5,DB08912
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,6,DB08912
BE0001066,Solute carrier family 22 member 6,Human,unknown,7,DB08912
BE0003645,Solute carrier family 22 member 8,Human,unknown,8,DB08912
BE0001032,Multidrug resistance protein 1,Human,unknown,4,DB08916
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,5,DB08916
BE0001032,Multidrug resistance protein 1,Human,unknown,8,DB08918
BE0003647,Solute carrier family 22 member 2,Human,no,5,DB08930
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,8,DB08930
BE0003657,Multidrug and toxin extrusion protein 1,Human,no,9,DB08930
BE0004752,Multidrug and toxin extrusion protein 2,Human,no,10,DB08930
BE0001066,Solute carrier family 22 member 6,Human,no,11,DB08930
BE0003645,Solute carrier family 22 member 8,Human,no,12,DB08930
BE0001067,ATP-binding cassette sub-family G member 2,Human,yes,4,DB08931
BE0001032,Multidrug resistance protein 1,Human,no,6,DB08934
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,7,DB08934
BE0004708,Sodium-coupled monocarboxylate transporter 1,Human,unknown,1,DB08949
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB09008
BE0003645,Solute carrier family 22 member 8,Human,unknown,2,DB09008
BE0001032,Multidrug resistance protein 1,Human,no,2,DB09027
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,3,DB09027
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,2,DB09054
BE0001032,Multidrug resistance protein 1,Human,no,3,DB09054
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,11,DB09054
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,no,12,DB09054
BE0001069,Canalicular multispecific organic anion transporter 1,Human,no,1,DB09060
BE0003645,Solute carrier family 22 member 8,Human,no,2,DB09060
BE0000785,Multidrug resistance-associated protein 1,Human,unknown,44,DB09061
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,45,DB09061
BE0001204,Equilibrative nucleoside transporter 1,Human,unknown,46,DB09061
BE0001032,Multidrug resistance protein 1,Human,no,1,DB09063
BE0001032,Multidrug resistance protein 1,Human,yes,2,DB09065
BE0001067,ATP-binding cassette sub-family G member 2,Human,yes,3,DB09065
BE0001032,Multidrug resistance protein 1,Human,no,1,DB09075
BE0001032,Multidrug resistance protein 1,Human,no,1,DB09076
BE0001032,Multidrug resistance protein 1,Human,no,11,DB09078
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,12,DB09078
BE0001032,Multidrug resistance protein 1,Human,no,13,DB09079
BE0001032,Multidrug resistance protein 1,Human,unknown,6,DB09099
BE0001032,Multidrug resistance protein 1,Human,unknown,7,DB09102
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,8,DB09102
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,9,DB09102
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,10,DB09102
BE0003649,High affinity copper uptake protein 1,Human,no,4,DB09130
BE0008685,Natural resistance-associated macrophage protein 2,Homo sapiens,no,5,DB09130
BE0003666,Copper-transporting ATPase 1,Human,no,10,DB09130
BE0003664,Copper-transporting ATPase 2,Human,no,11,DB09130
BE0003662,Probable low affinity copper uptake protein 2,Human,unknown,27,DB09130
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,yes,1,DB09137
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,yes,2,DB09137
BE0008678,Mitochondrial 2-oxodicarboxylate carrier,Homo sapiens,no,1,DB09154
BE0000447,Solute carrier family 13 member 2,Human,no,2,DB09154
BE0008677,Solute carrier family 13 member 5,Homo sapiens,no,3,DB09154
BE0008676,"Tricarboxylate transport protein, mitochondrial",Homo sapiens,no,4,DB09154
BE0001032,Multidrug resistance protein 1,Human,no,1,DB09161
BE0000785,Multidrug resistance-associated protein 1,Human,no,2,DB09161
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,6,DB09183
BE0002369,ATP-binding cassette sub-family B member 5,Human,no,7,DB09183
BE0001032,Multidrug resistance protein 1,Human,unknown,8,DB09183
BE0000749,Sodium-dependent serotonin transporter,Human,yes,6,DB09194
BE0000486,Sodium-dependent noradrenaline transporter,Human,unknown,7,DB09194
BE0000647,Sodium-dependent dopamine transporter,Human,unknown,8,DB09194
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,no,1,DB09198
BE0003661,Solute carrier organic anion transporter family member 3A1,Human,no,2,DB09198
BE0001032,Multidrug resistance protein 1,Human,no,3,DB09198
BE0001032,Multidrug resistance protein 1,Human,no,5,DB09270
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,4,DB09272
BE0001069,Canalicular multispecific organic anion transporter 1,Human,unknown,5,DB09272
BE0003645,Solute carrier family 22 member 8,Human,unknown,6,DB09272
BE0001032,Multidrug resistance protein 1,Human,no,7,DB09280
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,4,DB09291
BE0001032,Multidrug resistance protein 1,Human,no,5,DB09291
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,2,DB09292
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,3,DB09292
BE0001032,Multidrug resistance protein 1,Human,no,3,DB09296
BE0008629,UDP-glucuronosyltransferase 1A1,Human,unknown,4,DB09296
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,5,DB09296
BE0001067,ATP-binding cassette sub-family G member 2,Human,unknown,4,DB09297
BE0001032,Multidrug resistance protein 1,Human,unknown,5,DB09297
BE0001004,Solute carrier organic anion transporter family member 1B1,Human,unknown,6,DB09297
BE0003659,Solute carrier organic anion transporter family member 1B3,Human,unknown,7,DB09297
BE0001066,Solute carrier family 22 member 6,Human,unknown,1,DB09298
BE0003949,Ammonium transporter Rh type C,Human,unknown,2,DB09326
BE0003646,Solute carrier family 22 member 7,Human,no,7,DB09327
BE0001204,Equilibrative nucleoside transporter 1,Human,no,8,DB09327
BE0004706,Equilibrative nucleoside transporter 2,Human,no,9,DB09327
BE0004705,Sodium/nucleoside cotransporter 1,Human,no,10,DB09327
BE0004781,Sodium/nucleoside cotransporter 2,Human,no,11,DB09327
BE0003672,Solute carrier family 28 member 3,Human,no,12,DB09327
BE0001032,Multidrug resistance protein 1,Human,no,2,DB09330
BE0001067,ATP-binding cassette sub-family G member 2,Human,no,3,DB09330
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Human,unknown,3,DB09341
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Human,unknown,4,DB09341
BE0004707,"Solute carrier family 2, facilitated glucose transporter member 3",Human,unknown,5,DB09341
BE0000893,"Solute carrier family 2, facilitated glucose transporter member 4",Human,unknown,6,DB09341
BE0005217,"Solute carrier family 2, facilitated glucose transporter member 6",Human,unknown,7,DB09341
BE0005218,"Solute carrier family 2, facilitated glucose transporter member 7",Human,unknown,8,DB09341
BE0005219,"Solute carrier family 2, facilitated glucose transporter member 8",Human,unknown,9,DB09341
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Human,unknown,10,DB09341
BE0005220,"Solute carrier family 2, facilitated glucose transporter member 10",Human,unknown,11,DB09341
BE0005221,"Solute carrier family 2, facilitated glucose transporter member 11",Human,unknown,12,DB09341
BE0005222,"Solute carrier family 2, facilitated glucose transporter member 12",Human,unknown,13,DB09341
BE0004754,Sodium/glucose cotransporter 1,Human,unknown,14,DB09341
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Human,no,1,DB09344
BE0005216,"Solute carrier family 2, facilitated glucose transporter member 5",Human,unknown,2,DB09344
BE0000486,Sodium-dependent noradrenaline transporter,Human,unknown,2,DB09363
BE0008661,vesicular monoamine transporter 2 (VMAT2),Human,unknown,3,DB09363
BE0001069,Canalicular multispecific organic anion transporter 1,Human,yes,1,DB09374
BE0005055,Sodium-dependent phosphate transporter 1,Human,no,1,DB09449
BE0008680,Sodium-dependent phosphate transporter 2,Homo sapiens,no,2,DB09449
BE0008681,Sodium-dependent phosphate transport protein 2A,Homo sapiens,no,3,DB09449
BE0008682,Sodium-dependent phosphate transport protein 2B,Homo sapiens,no,4,DB09449
BE0008683,Sodium-dependent phosphate transport protein 2C,Homo sapiens,no,5,DB09449
BE0005126,Transient receptor potential cation channel subfamily M member 6,Human,no,1,DB09481
BE0008673,Solute carrier family 41 member 3,Homo sapiens,no,2,DB09481
BE0008674,Metal transporter CNNM2,Homo sapiens,no,3,DB09481
BE0004624,Transient receptor potential cation channel subfamily M member 7,Human,no,4,DB09481
BE0000986,Sodium/calcium exchanger 1,Human,no,4,DB09498
BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,Human,no,5,DB09498
BE0000893,"Solute carrier family 2, facilitated glucose transporter member 4",Human,yes,2,DB09502
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Human,yes,3,DB09502
BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Human,yes,4,DB09502
BE0004707,"Solute carrier family 2, facilitated glucose transporter member 3",Human,yes,5,DB09502
BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Human,yes,6,DB09502
BE0005216,"Solute carrier family 2, facilitated glucose transporter member 5",Human,yes,7,DB09502
BE0005217,"Solute carrier family 2, facilitated glucose transporter member 6",Human,yes,8,DB09502
BE0005218,"Solute carrier family 2, facilitated glucose transporter member 7",Human,yes,9,DB09502
BE0005219,"Solute carrier family 2, facilitated glucose transporter member 8",Human,yes,10,DB09502
BE0005220,"Solute carrier family 2, facilitated glucose transporter member 10",Human,yes,11,DB09502
BE0005221,"Solute carrier family 2, facilitated glucose transporter member 11",Human,yes,12,DB09502
BE0005222,"Solute carrier family 2, facilitated glucose transporter member 12",Human,yes,13,DB09502
BE0000486,Sodium-dependent noradrenaline transporter,Human,no,1,DB09546
BE0003501,Mucin-1,Human,unknown,3,DB11090
BE0005102,Transient receptor potential cation channel subfamily V member 6,Human,no,1,DB11093
BE0000986,Sodium/calcium exchanger 1,Human,no,4,DB11093
BE0005112,Transient receptor potential cation channel subfamily V member 5,Human,no,5,DB11093
BE0000739,Ryanodine receptor 1,Human,unknown,38,DB11093
BE0005295,Ryanodine receptor 2,Human,unknown,39,DB11093
BE0008712,Polycystic kidney disease 2-like 1 protein,Homo sapiens,unknown,40,DB11093
BE0005296,Ryanodine receptor 3,Human,unknown,43,DB11093
BE0008713,Polycystic kidney disease protein 1-like 3,Homo sapiens,unknown,44,DB11093
BE0008714,Cation channel sperm-associated protein 1,Homo sapiens,unknown,45,DB11093
BE0008715,Voltage dependent L type calcium channel,Human,unknown,46,DB11093
BE0008717,Voltage-dependent P/Q-type calcium channel,Homo sapiens,unknown,47,DB11093
BE0008716,Voltage-dependent T-type calcium channel,Homo sapiens,unknown,48,DB11093
BE0008718,Voltage-dependent R-type calcium channel,Homo sapiens,unknown,49,DB11093
BE0000281,Solute carrier family 12 member 2,Human,no,3,DB11098
BE0000502,Solute carrier family 12 member 1,Human,no,4,DB11098
BE0005533,Selenoprotein P,Human,no,2,DB11127
BE0000643,Alpha-tocopherol transfer protein,Human,no,7,DB11251
BE0000076,SEC14-like protein 4,Human,no,8,DB11251
BE0000256,SEC14-like protein 2,Human,no,9,DB11251
BE0000339,SEC14-like protein 3,Human,no,10,DB11251
BE0005852,Apolipoprotein B receptor,Human,no,11,DB11251
BE0000189,Scavenger receptor class B member 1,Human,no,12,DB11251
BE0001032,Multidrug resistance protein 1,Human,no,13,DB11251
BE0001048,Proton-coupled folate transporter,Human,unknown,1,DB11256
BE0004711,Folate transporter 1,Human,unknown,2,DB11256
BE0005055,Sodium-dependent phosphate transporter 1,Human,no,1,DB11348
BE0008680,Sodium-dependent phosphate transporter 2,Homo sapiens,no,2,DB11348
